id,class
2998,15
2999,1
3000,14
3001,2
3002,11
3003,9
3004,11
3005,15
3006,9
3007,12
3008,15
3009,16
3010,6
3011,3
3012,18
3013,11
3014,1
3015,3
3016,3
3017,14
3018,15
3019,15
3020,1
3021,3
3022,7
3023,5
3024,6
3025,13
3026,9
3027,13
3028,3
3029,15
3030,19
3031,18
3032,11
3033,1
3034,12
3035,3
3036,17
3037,18
3038,1
3039,19
3040,6
3041,14
3042,13
3043,14
3044,13
3045,13
3046,13
3047,13
3048,4
3049,10
3050,14
3051,3
3052,1
3053,12
3054,15
3055,14
3056,19
3057,5
3058,11
3059,19
3060,9
3061,16
3062,9
3063,5
3064,15
3065,19
3066,13
3067,19
3068,18
3069,13
3070,6
3071,15
3072,7
3073,8
3074,17
3075,3
3076,18
3077,13
3078,3
3079,11
3080,13
3081,13
3082,8
3083,12
3084,12
3085,19
3086,15
3087,3
3088,18
3089,18
3090,3
3091,4
3092,15
3093,6
3094,7
3095,11
3096,6
3097,13
3098,8
3099,11
3100,15
3101,17
3102,9
3103,6
3104,14
3105,11
3106,15
3107,3
3108,16
3109,12
3110,18
3111,15
3112,6
3113,18
3114,3
3115,16
3116,4
3117,9
3118,3
3119,9
3120,8
3121,9
3122,14
3123,10
3124,12
3125,4
3126,6
3127,12
3128,16
3129,6
3130,5
3131,8
3132,6
3133,7
3134,11
3135,16
3136,11
3137,19
3138,12
3139,4
3140,15
3141,14
3142,3
3143,2
3144,4
3145,18
3146,19
3147,15
3148,3
3149,13
3150,19
3151,3
3152,15
3153,18
3154,10
3155,9
3156,8
3157,3
3158,16
3159,14
3160,14
3161,7
3162,14
3163,4
3164,2
3165,3
3166,14
3167,6
3168,3
3169,15
3170,8
3171,4
3172,8
3173,8
3174,9
3175,4
3176,4
3177,2
3178,13
3179,13
3180,18
3181,11
3182,16
3183,1
3184,3
3185,12
3186,3
3187,8
3188,12
3189,9
3190,3
3191,14
3192,15
3193,18
3194,14
3195,15
3196,15
3197,16
3198,10
3199,9
3200,1
3201,1
3202,10
3203,13
3204,6
3205,12
3206,18
3207,15
3208,4
3209,1
3210,13
3211,15
3212,6
3213,19
3214,14
3215,13
3216,13
3217,18
3218,7
3219,7
3220,13
3221,14
3222,4
3223,11
3224,10
3225,6
3226,7
3227,9
3228,6
3229,18
3230,4
3231,9
3232,3
3233,13
3234,14
3235,14
3236,4
3237,12
3238,16
3239,9
3240,11
3241,17
3242,1
3243,14
3244,10
3245,13
3246,8
3247,12
3248,5
3249,1
3250,4
3251,9
3252,8
3253,15
3254,15
3255,3
3256,3
3257,4
3258,15
3259,15
3260,15
3261,2
3262,15
3263,2
3264,4
3265,15
3266,4
3267,2
3268,19
3269,14
3270,1
3271,10
3272,4
3273,6
3274,6
3275,14
3276,4
3277,5
3278,18
3279,19
3280,19
3281,18
3282,13
3283,3
3284,14
3285,13
3286,6
3287,7
3288,18
3289,13
3290,19
3291,13
3292,19
3293,1
3294,8
3295,11
3296,9
3297,13
3298,9
3299,15
3300,18
3301,18
3302,12
3303,7
3304,14
3305,12
3306,9
3307,2
3308,8
3309,12
3310,9
3311,1
3312,10
3313,7
3314,15
3315,3
3316,7
3317,14
3318,8
3319,14
3320,13
3321,13
3322,1
3323,13
3324,18
3325,3
3326,3
3327,13
3328,3
3329,8
3330,11
3331,16
3332,16
3333,8
3334,3
3335,17
3336,8
3337,15
3338,18
3339,19
3340,4
3341,1
3342,5
3343,12
3344,13
3345,18
3346,9
3347,1
3348,18
3349,1
3350,8
3351,12
3352,18
3353,4
3354,15
3355,8
3356,19
3357,1
3358,4
3359,18
3360,5
3361,11
3362,13
3363,11
3364,18
3365,9
3366,15
3367,11
3368,8
3369,15
3370,3
3371,12
3372,1
3373,8
3374,7
3375,17
3376,15
3377,13
3378,8
3379,18
3380,11
3381,18
3382,18
3383,18
3384,15
3385,9
3386,3
3387,11
3388,13
3389,3
3390,18
3391,1
3392,9
3393,13
3394,4
3395,18
3396,8
3397,3
3398,13
3399,4
3400,13
3401,14
3402,6
3403,4
3404,3
3405,6
3406,4
3407,7
3408,1
3409,18
3410,6
3411,12
3412,18
3413,8
3414,9
3415,3
3416,9
3417,11
3418,4
3419,9
3420,6
3421,5
3422,14
3423,12
3424,5
3425,5
3426,18
3427,3
3428,14
3429,18
3430,10
3431,17
3432,8
3433,13
3434,13
3435,19
3436,18
3437,19
3438,11
3439,10
3440,9
3441,8
3442,1
3443,3
3444,5
3445,17
3446,13
3447,18
3448,14
3449,3
3450,14
3451,15
3452,15
3453,12
3454,8
3455,12
3456,8
3457,16
3458,6
3459,4
3460,15
3461,3
3462,1
3463,9
3464,18
3465,14
3466,4
3467,19
3468,2
3469,14
3470,3
3471,16
3472,15
3473,14
3474,17
3475,6
3476,14
3477,6
3478,10
3479,3
3480,8
3481,9
3482,14
3483,6
3484,14
3485,14
3486,2
3487,1
3488,11
3489,13
3490,4
3491,18
3492,11
3493,19
3494,14
3495,10
3496,11
3497,8
3498,9
3499,3
3500,6
3501,11
3502,11
3503,4
3504,6
3505,9
3506,13
3507,13
3508,9
3509,5
3510,2
3511,8
3512,12
3513,8
3514,13
3515,18
3516,14
3517,14
3518,6
3519,19
3520,17
3521,8
3522,19
3523,15
3524,4
3525,11
3526,9
3527,7
3528,3
3529,13
3530,18
3531,12
3532,13
3533,12
3534,19
3535,9
3536,18
3537,3
3538,8
3539,8
3540,15
3541,3
3542,8
3543,6
3544,3
3545,12
3546,2
3547,3
3548,16
3549,2
3550,12
3551,15
3552,3
3553,6
3554,1
3555,19
3556,16
3557,12
3558,16
3559,15
3560,12
3561,8
3562,11
3563,18
3564,9
3565,18
3566,13
3567,14
3568,8
3569,12
3570,10
3571,15
3572,8
3573,15
3574,1
3575,10
3576,9
3577,14
3578,17
3579,9
3580,11
3581,18
3582,17
3583,8
3584,4
3585,6
3586,15
3587,13
3588,12
3589,8
3590,19
3591,1
3592,9
3593,4
3594,4
3595,13
3596,1
3597,9
3598,15
3599,9
3600,6
3601,8
3602,19
3603,7
3604,4
3605,3
3606,9
3607,7
3608,9
3609,14
3610,13
3611,10
3612,3
3613,17
3614,19
3615,3
3616,18
3617,3
3618,19
3619,6
3620,6
3621,9
3622,11
3623,12
3624,9
3625,8
3626,3
3627,19
3628,8
3629,19
3630,10
3631,14
3632,1
3633,8
3634,3
3635,15
3636,19
3637,12
3638,19
3639,13
3640,6
3641,1
3642,3
3643,11
3644,11
3645,19
3646,15
3647,11
3648,19
3649,5
3650,6
3651,19
3652,9
3653,4
3654,3
3655,13
3656,19
3657,5
3658,6
3659,17
3660,4
3661,1
3662,8
3663,18
3664,4
3665,12
3666,3
3667,19
3668,13
3669,6
3670,13
3671,9
3672,9
3673,3
3674,6
3675,13
3676,8
3677,17
3678,8
3679,4
3680,13
3681,15
3682,15
3683,3
3684,3
3685,12
3686,19
3687,1
3688,10
3689,15
3690,3
3691,6
3692,17
3693,4
3694,15
3695,9
3696,13
3697,12
3698,3
3699,8
3700,14
3701,17
3702,14
3703,10
3704,13
3705,15
3706,18
3707,3
3708,8
3709,17
3710,8
3711,12
3712,1
3713,18
3714,6
3715,15
3716,1
3717,13
3718,4
3719,3
3720,10
3721,9
3722,10
3723,12
3724,19
3725,15
3726,14
3727,18
3728,15
3729,14
3730,14
3731,9
3732,19
3733,10
3734,9
3735,5
3736,1
3737,10
3738,6
3739,10
3740,12
3741,8
3742,14
3743,8
3744,17
3745,13
3746,14
3747,15
3748,13
3749,8
3750,13
3751,6
3752,16
3753,14
3754,8
3755,12
3756,8
3757,2
3758,15
3759,1
3760,1
3761,9
3762,15
3763,15
3764,12
3765,3
3766,14
3767,11
3768,13
3769,15
3770,9
3771,11
3772,1
3773,1
3774,13
3775,19
3776,8
3777,3
3778,6
3779,9
3780,12
3781,8
3782,9
3783,6
3784,18
3785,19
3786,1
3787,16
3788,3
3789,18
3790,4
3791,9
3792,14
3793,18
3794,3
3795,12
3796,5
3797,13
3798,12
3799,13
3800,3
3801,3
3802,15
3803,18
3804,7
3805,13
3806,8
3807,13
3808,12
3809,11
3810,18
3811,12
3812,14
3813,3
3814,3
3815,13
3816,12
3817,4
3818,11
3819,6
3820,13
3821,5
3822,19
3823,3
3824,19
3825,15
3826,10
3827,18
3828,18
3829,14
3830,4
3831,3
3832,19
3833,8
3834,12
3835,19
3836,6
3837,7
3838,19
3839,4
3840,1
3841,12
3842,18
3843,9
3844,1
3845,8
3846,9
3847,10
3848,10
3849,3
3850,11
3851,2
3852,4
3853,9
3854,12
3855,6
3856,14
3857,1
3858,3
3859,18
3860,12
3861,18
3862,19
3863,9
3864,1
3865,1
3866,14
3867,18
3868,2
3869,6
3870,9
3871,1
3872,10
3873,13
3874,19
3875,4
3876,5
3877,18
3878,11
3879,2
3880,8
3881,8
3882,16
3883,2
3884,9
3885,13
3886,9
3887,13
3888,8
3889,6
3890,18
3891,3
3892,8
3893,3
3894,14
3895,2
3896,14
3897,15
3898,11
3899,15
3900,13
3901,19
3902,14
3903,3
3904,1
3905,9
3906,6
3907,3
3908,3
3909,15
3910,1
3911,15
3912,3
3913,12
3914,5
3915,1
3916,6
3917,12
3918,8
3919,18
3920,6
3921,1
3922,2
3923,9
3924,7
3925,14
3926,3
3927,10
3928,6
3929,18
3930,1
3931,6
3932,15
3933,15
3934,5
3935,7
3936,16
3937,9
3938,18
3939,19
3940,19
3941,3
3942,6
3943,7
3944,12
3945,14
3946,8
3947,3
3948,13
3949,18
3950,11
3951,13
3952,12
3953,4
3954,13
3955,9
3956,1
3957,1
3958,13
3959,1
3960,4
3961,13
3962,1
3963,18
3964,16
3965,8
3966,6
3967,8
3968,18
3969,9
3970,19
3971,18
3972,19
3973,11
3974,10
3975,7
3976,5
3977,19
3978,8
3979,4
3980,7
3981,6
3982,3
3983,2
3984,9
3985,19
3986,8
3987,18
3988,9
3989,13
3990,18
3991,17
3992,13
3993,13
3994,3
3995,19
3996,8
3997,1
3998,12
3999,14
4000,3
4001,16
4002,19
4003,12
4004,1
4005,2
4006,13
4007,9
4008,3
4009,17
4010,9
4011,7
4012,16
4013,15
4014,16
4015,8
4016,2
4017,3
4018,9
4019,7
4020,19
4021,14
4022,6
4023,11
4024,4
4025,3
4026,19
4027,14
4028,9
4029,9
4030,12
4031,9
4032,16
4033,4
4034,7
4035,6
4036,19
4037,3
4038,3
4039,2
4040,13
4041,10
4042,18
4043,3
4044,13
4045,3
4046,19
4047,15
4048,3
4049,1
4050,8
4051,12
4052,8
4053,4
4054,18
4055,10
4056,11
4057,7
4058,12
4059,14
4060,4
4061,13
4062,15
4063,12
4064,10
4065,18
4066,5
4067,3
4068,13
4069,4
4070,14
4071,9
4072,13
4073,1
4074,1
4075,12
4076,19
4077,16
4078,1
4079,19
4080,3
4081,10
4082,1
4083,13
4084,18
4085,14
4086,15
4087,19
4088,5
4089,9
4090,11
4091,8
4092,15
4093,8
4094,13
4095,9
4096,3
4097,16
4098,8
4099,9
4100,18
4101,6
4102,10
4103,13
4104,2
4105,3
4106,14
4107,12
4108,14
4109,9
4110,13
4111,12
4112,8
4113,14
4114,15
4115,18
4116,3
4117,9
4118,17
4119,13
4120,13
4121,18
4122,7
4123,15
4124,18
4125,2
4126,6
4127,15
4128,12
4129,13
4130,3
4131,10
4132,17
4133,10
4134,8
4135,9
4136,14
4137,6
4138,10
4139,8
4140,5
4141,9
4142,12
4143,13
4144,19
4145,13
4146,15
4147,1
4148,8
4149,6
4150,7
4151,14
4152,1
4153,19
4154,7
4155,9
4156,3
4157,7
4158,5
4159,18
4160,5
4161,15
4162,19
4163,3
4164,13
4165,17
4166,9
4167,3
4168,15
4169,3
4170,8
4171,11
4172,9
4173,2
4174,8
4175,7
4176,13
4177,15
4178,18
4179,18
4180,7
4181,18
4182,9
4183,18
4184,7
4185,15
4186,2
4187,2
4188,6
4189,1
4190,9
4191,19
4192,7
4193,15
4194,17
4195,6
4196,19
4197,4
4198,13
4199,9
4200,3
4201,15
4202,18
4203,13
4204,9
4205,10
4206,19
4207,9
4208,9
4209,4
4210,12
4211,8
4212,12
4213,17
4214,13
4215,3
4216,4
4217,13
4218,8
4219,7
4220,4
4221,14
4222,1
4223,18
4224,6
4225,12
4226,9
4227,3
4228,18
4229,14
4230,1
4231,8
4232,10
4233,8
4234,18
4235,2
4236,4
4237,7
4238,14
4239,14
4240,1
4241,14
4242,13
4243,14
4244,15
4245,15
4246,3
4247,3
4248,5
4249,14
4250,19
4251,3
4252,12
4253,8
4254,14
4255,14
4256,7
4257,13
4258,19
4259,8
4260,4
4261,17
4262,12
4263,17
4264,4
4265,4
4266,9
4267,18
4268,5
4269,8
4270,9
4271,1
4272,11
4273,5
4274,11
4275,13
4276,5
4277,10
4278,13
4279,15
4280,15
4281,14
4282,2
4283,3
4284,5
4285,15
4286,14
4287,8
4288,10
4289,14
4290,9
4291,15
4292,7
4293,15
4294,3
4295,7
4296,4
4297,13
4298,13
4299,10
4300,11
4301,5
4302,9
4303,3
4304,15
4305,8
4306,8
4307,12
4308,19
4309,14
4310,8
4311,12
4312,9
4313,9
4314,15
4315,10
4316,19
4317,14
4318,8
4319,17
4320,11
4321,7
4322,6
4323,13
4324,19
4325,12
4326,15
4327,15
4328,11
4329,16
4330,7
4331,15
4332,8
4333,10
4334,6
4335,2
4336,17
4337,15
4338,9
4339,19
4340,9
4341,15
4342,13
4343,3
4344,13
4345,6
4346,9
4347,13
4348,3
4349,8
4350,13
4351,5
4352,8
4353,2
4354,1
4355,1
4356,13
4357,13
4358,4
4359,19
4360,16
4361,12
4362,1
4363,13
4364,3
4365,12
4366,15
4367,12
4368,1
4369,11
4370,9
4371,14
4372,18
4373,8
4374,18
4375,9
4376,9
4377,11
4378,13
4379,13
4380,14
4381,4
4382,6
4383,16
4384,14
4385,10
4386,12
4387,12
4388,15
4389,9
4390,13
4391,3
4392,18
4393,14
4394,18
4395,9
4396,14
4397,5
4398,3
4399,10
4400,5
4401,9
4402,11
4403,13
4404,6
4405,9
4406,9
4407,14
4408,11
4409,18
4410,10
4411,6
4412,11
4413,3
4414,15
4415,18
4416,10
4417,3
4418,18
4419,8
4420,17
4421,19
4422,2
4423,8
4424,14
4425,15
4426,18
4427,3
4428,8
4429,10
4430,19
4431,18
4432,3
4433,7
4434,3
4435,8
4436,14
4437,13
4438,12
4439,4
4440,13
4441,16
4442,18
4443,4
4444,1
4445,10
4446,16
4447,13
4448,17
4449,1
4450,11
4451,12
4452,11
4453,13
4454,18
4455,13
4456,15
4457,13
4458,15
4459,14
4460,13
4461,5
4462,15
4463,14
4464,2
4465,9
4466,3
4467,9
4468,11
4469,11
4470,7
4471,18
4472,11
4473,18
4474,16
4475,14
4476,19
4477,7
4478,9
4479,6
4480,3
4481,6
4482,10
4483,8
4484,15
4485,12
4486,8
4487,9
4488,4
4489,3
4490,7
4491,9
4492,9
4493,6
4494,3
4495,14
4496,17
4497,12
4498,18
4499,6
4500,10
4501,9
4502,3
4503,3
4504,15
4505,6
4506,4
4507,9
4508,6
4509,6
4510,9
4511,3
4512,8
4513,17
4514,10
4515,12
4516,11
4517,6
4518,15
4519,19
4520,16
4521,18
4522,8
4523,6
4524,9
4525,14
4526,18
4527,18
4528,3
4529,2
4530,3
4531,8
4532,7
4533,6
4534,2
4535,5
4536,6
4537,4
4538,14
4539,9
4540,9
4541,14
4542,8
4543,15
4544,13
4545,8
4546,13
4547,11
4548,14
4549,6
4550,18
4551,13
4552,9
4553,6
4554,1
4555,15
4556,18
4557,18
4558,9
4559,13
4560,1
4561,18
4562,10
4563,3
4564,19
4565,8
4566,5
4567,3
4568,8
4569,2
4570,14
4571,4
4572,17
4573,14
4574,11
4575,5
4576,10
4577,12
4578,2
4579,3
4580,15
4581,3
4582,15
4583,9
4584,18
4585,11
4586,3
4587,6
4588,19
4589,9
4590,5
4591,3
4592,13
4593,11
4594,12
4595,6
4596,3
4597,3
4598,16
4599,6
4600,12
4601,2
4602,15
4603,16
4604,18
4605,16
4606,13
4607,18
4608,1
4609,14
4610,18
4611,10
4612,10
4613,11
4614,19
4615,14
4616,18
4617,1
4618,18
4619,9
4620,9
4621,13
4622,6
4623,12
4624,13
4625,11
4626,10
4627,14
4628,5
4629,9
4630,3
4631,18
4632,18
4633,3
4634,9
4635,3
4636,3
4637,12
4638,15
4639,5
4640,8
4641,3
4642,13
4643,9
4644,3
4645,18
4646,13
4647,9
4648,2
4649,6
4650,8
4651,15
4652,15
4653,9
4654,8
4655,2
4656,12
4657,16
4658,10
4659,1
4660,17
4661,9
4662,13
4663,18
4664,8
4665,18
4666,12
4667,17
4668,18
4669,4
4670,3
4671,19
4672,9
4673,8
4674,16
4675,4
4676,6
4677,9
4678,13
4679,4
4680,17
4681,5
4682,5
4683,12
4684,11
4685,10
4686,11
4687,19
4688,4
4689,13
4690,1
4691,3
4692,11
4693,6
4694,16
4695,11
4696,15
4697,18
4698,13
4699,8
4700,5
4701,3
4702,13
4703,3
4704,10
4705,13
4706,9
4707,13
4708,14
4709,3
4710,1
4711,14
4712,13
4713,1
4714,10
4715,4
4716,14
4717,8
4718,11
4719,2
4720,17
4721,10
4722,16
4723,12
4724,3
4725,6
4726,5
4727,15
4728,13
4729,4
4730,3
4731,6
4732,17
4733,14
4734,5
4735,18
4736,6
4737,15
4738,9
4739,1
4740,14
4741,3
4742,14
4743,8
4744,8
4745,4
4746,18
4747,12
4748,18
4749,3
4750,5
4751,15
4752,9
4753,7
4754,1
4755,7
4756,13
4757,7
4758,12
4759,10
4760,13
4761,3
4762,6
4763,3
4764,8
4765,6
4766,15
4767,19
4768,11
4769,19
4770,18
4771,14
4772,8
4773,12
4774,7
4775,11
4776,13
4777,13
4778,15
4779,9
4780,8
4781,12
4782,14
4783,15
4784,14
4785,3
4786,12
4787,9
4788,1
4789,8
4790,4
4791,11
4792,1
4793,2
4794,11
4795,19
4796,6
4797,16
4798,3
4799,3
4800,15
4801,12
4802,16
4803,4
4804,15
4805,6
4806,12
4807,19
4808,12
4809,19
4810,3
4811,9
4812,17
4813,12
4814,4
4815,7
4816,18
4817,13
4818,11
4819,13
4820,5
4821,14
4822,18
4823,4
4824,12
4825,12
4826,13
4827,11
4828,3
4829,1
4830,2
4831,4
4832,19
4833,18
4834,15
4835,15
4836,17
4837,10
4838,9
4839,14
4840,14
4841,1
4842,2
4843,7
4844,8
4845,11
4846,9
4847,4
4848,6
4849,16
4850,15
4851,10
4852,11
4853,11
4854,15
4855,10
4856,6
4857,15
4858,6
4859,19
4860,9
4861,13
4862,6
4863,8
4864,14
4865,18
4866,9
4867,14
4868,13
4869,4
4870,15
4871,6
4872,14
4873,1
4874,19
4875,3
4876,3
4877,18
4878,15
4879,6
4880,7
4881,15
4882,8
4883,9
4884,10
4885,15
4886,16
4887,1
4888,19
4889,18
4890,9
4891,8
4892,9
4893,1
4894,13
4895,11
4896,5
4897,15
4898,18
4899,13
4900,18
4901,19
4902,3
4903,18
4904,15
4905,13
4906,19
4907,14
4908,2
4909,9
4910,14
4911,15
4912,10
4913,2
4914,19
4915,16
4916,11
4917,6
4918,6
4919,18
4920,3
4921,7
4922,1
4923,12
4924,8
4925,10
4926,8
4927,10
4928,19
4929,10
4930,9
4931,6
4932,7
4933,12
4934,1
4935,18
4936,8
4937,6
4938,9
4939,12
4940,1
4941,9
4942,13
4943,2
4944,19
4945,18
4946,11
4947,10
4948,12
4949,5
4950,13
4951,6
4952,6
4953,9
4954,3
4955,19
4956,19
4957,9
4958,19
4959,8
4960,13
4961,4
4962,18
4963,6
4964,13
4965,18
4966,11
4967,3
4968,19
4969,15
4970,18
4971,12
4972,15
4973,12
4974,10
4975,3
4976,18
4977,3
4978,11
4979,6
4980,6
4981,19
4982,9
4983,8
4984,6
4985,15
4986,18
4987,18
4988,17
4989,8
4990,19
4991,18
4992,10
4993,11
4994,18
4995,18
4996,9
4997,19
4998,2
4999,2
5000,3
5001,12
5002,17
5003,14
5004,9
5005,3
5006,3
5007,18
5008,1
5009,3
5010,11
5011,4
5012,13
5013,17
5014,19
5015,8
5016,9
5017,3
5018,9
5019,8
5020,10
5021,10
5022,18
5023,4
5024,13
5025,11
5026,15
5027,6
5028,15
5029,18
5030,14
5031,9
5032,3
5033,6
5034,12
5035,19
5036,9
5037,10
5038,14
5039,2
5040,1
5041,8
5042,17
5043,9
5044,12
5045,8
5046,19
5047,15
5048,15
5049,9
5050,13
5051,12
5052,14
5053,14
5054,8
5055,13
5056,1
5057,13
5058,17
5059,9
5060,3
5061,8
5062,12
5063,13
5064,3
5065,18
5066,8
5067,6
5068,8
5069,6
5070,14
5071,2
5072,3
5073,3
5074,15
5075,13
5076,2
5077,13
5078,10
5079,15
5080,8
5081,6
5082,15
5083,12
5084,15
5085,6
5086,10
5087,16
5088,17
5089,4
5090,12
5091,9
5092,12
5093,13
5094,11
5095,2
5096,13
5097,1
5098,4
5099,13
5100,3
5101,12
5102,19
5103,1
5104,15
5105,6
5106,18
5107,17
5108,2
5109,1
5110,13
5111,14
5112,13
5113,13
5114,1
5115,11
5116,16
5117,7
5118,11
5119,19
5120,3
5121,10
5122,14
5123,5
5124,6
5125,6
5126,2
5127,8
5128,12
5129,4
5130,16
5131,10
5132,19
5133,13
5134,15
5135,1
5136,8
5137,19
5138,3
5139,19
5140,8
5141,13
5142,2
5143,10
5144,15
5145,9
5146,9
5147,15
5148,13
5149,15
5150,14
5151,4
5152,11
5153,3
5154,12
5155,8
5156,13
5157,9
5158,18
5159,12
5160,15
5161,3
5162,6
5163,1
5164,18
5165,16
5166,3
5167,11
5168,17
5169,13
5170,8
5171,4
5172,13
5173,4
5174,10
5175,15
5176,1
5177,10
5178,17
5179,1
5180,8
5181,15
5182,2
5183,19
5184,19
5185,13
5186,5
5187,8
5188,9
5189,13
5190,14
5191,12
5192,3
5193,15
5194,3
5195,1
5196,10
5197,13
5198,9
5199,9
5200,8
5201,13
5202,9
5203,11
5204,10
5205,18
5206,4
5207,15
5208,13
5209,14
5210,10
5211,3
5212,1
5213,8
5214,16
5215,6
5216,15
5217,13
5218,5
5219,18
5220,15
5221,15
5222,16
5223,15
5224,2
5225,14
5226,15
5227,3
5228,9
5229,9
5230,13
5231,16
5232,15
5233,3
5234,18
5235,10
5236,14
5237,12
5238,16
5239,13
5240,5
5241,12
5242,2
5243,9
5244,6
5245,13
5246,16
5247,13
5248,5
5249,12
5250,3
5251,14
5252,13
5253,6
5254,10
5255,15
5256,6
5257,7
5258,4
5259,3
5260,9
5261,1
5262,19
5263,8
5264,13
5265,15
5266,5
5267,16
5268,2
5269,19
5270,15
5271,14
5272,6
5273,3
5274,14
5275,10
5276,3
5277,9
5278,3
5279,8
5280,9
5281,14
5282,10
5283,18
5284,6
5285,1
5286,19
5287,8
5288,9
5289,14
5290,10
5291,13
5292,6
5293,19
5294,12
5295,19
5296,3
5297,10
5298,6
5299,15
5300,13
5301,1
5302,14
5303,9
5304,6
5305,14
5306,3
5307,19
5308,3
5309,3
5310,10
5311,15
5312,14
5313,9
5314,4
5315,10
5316,9
5317,8
5318,3
5319,18
5320,4
5321,3
5322,10
5323,6
5324,3
5325,9
5326,2
5327,8
5328,1
5329,12
5330,3
5331,18
5332,15
5333,11
5334,12
5335,13
5336,13
5337,18
5338,19
5339,13
5340,14
5341,14
5342,19
5343,14
5344,14
5345,6
5346,15
5347,15
5348,14
5349,8
5350,3
5351,3
5352,6
5353,3
5354,8
5355,3
5356,3
5357,8
5358,18
5359,13
5360,19
5361,13
5362,18
5363,2
5364,13
5365,9
5366,14
5367,13
5368,1
5369,2
5370,18
5371,3
5372,1
5373,13
5374,6
5375,1
5376,8
5377,9
5378,19
5379,2
5380,18
5381,13
5382,19
5383,15
5384,6
5385,1
5386,9
5387,18
5388,2
5389,13
5390,12
5391,10
5392,11
5393,2
5394,12
5395,16
5396,11
5397,1
5398,9
5399,19
5400,14
5401,18
5402,13
5403,12
5404,3
5405,15
5406,18
5407,15
5408,9
5409,6
5410,14
5411,11
5412,9
5413,18
5414,5
5415,8
5416,4
5417,2
5418,12
5419,19
5420,13
5421,16
5422,13
5423,4
5424,10
5425,9
5426,19
5427,14
5428,3
5429,3
5430,8
5431,16
5432,17
5433,15
5434,5
5435,19
5436,8
5437,14
5438,4
5439,9
5440,8
5441,15
5442,13
5443,5
5444,6
5445,14
5446,3
5447,9
5448,13
5449,8
5450,1
5451,6
5452,2
5453,10
5454,1
5455,8
5456,1
5457,3
5458,13
5459,15
5460,15
5461,4
5462,15
5463,12
5464,8
5465,13
5466,3
5467,13
5468,9
5469,12
5470,9
5471,18
5472,12
5473,11
5474,16
5475,18
5476,15
5477,15
5478,12
5479,18
5480,19
5481,13
5482,10
5483,18
5484,6
5485,1
5486,8
5487,12
5488,12
5489,18
5490,13
5491,12
5492,9
5493,9
5494,2
5495,7
5496,19
5497,19
5498,5
5499,15
5500,14
5501,3
5502,13
5503,11
5504,8
5505,19
5506,8
5507,15
5508,4
5509,10
5510,2
5511,15
5512,6
5513,9
5514,3
5515,16
5516,2
5517,10
5518,3
5519,17
5520,19
5521,16
5522,9
5523,6
5524,12
5525,15
5526,14
5527,2
5528,19
5529,17
5530,7
5531,12
5532,12
5533,8
5534,3
5535,19
5536,6
5537,10
5538,9
5539,19
5540,2
5541,15
5542,17
5543,12
5544,11
5545,17
5546,3
5547,17
5548,16
5549,15
5550,19
5551,9
5552,15
5553,8
5554,11
5555,6
5556,18
5557,6
5558,18
5559,9
5560,16
5561,7
5562,9
5563,8
5564,7
5565,18
5566,10
5567,6
5568,1
5569,14
5570,1
5571,5
5572,3
5573,6
5574,14
5575,11
5576,8
5577,15
5578,8
5579,19
5580,10
5581,9
5582,18
5583,11
5584,14
5585,4
5586,18
5587,1
5588,15
5589,8
5590,10
5591,10
5592,18
5593,3
5594,15
5595,6
5596,13
5597,13
5598,13
5599,3
5600,17
5601,6
5602,10
5603,12
5604,4
5605,14
5606,14
5607,18
5608,12
5609,19
5610,12
5611,14
5612,8
5613,10
5614,5
5615,18
5616,2
5617,6
5618,18
5619,15
5620,16
5621,1
5622,13
5623,12
5624,6
5625,3
5626,19
5627,12
5628,3
5629,4
5630,1
5631,9
5632,9
5633,6
5634,16
5635,3
5636,13
5637,16
5638,2
5639,8
5640,18
5641,15
5642,14
5643,16
5644,10
5645,6
5646,15
5647,2
5648,11
5649,10
5650,13
5651,17
5652,11
5653,11
5654,6
5655,6
5656,1
5657,2
5658,9
5659,7
5660,1
5661,10
5662,11
5663,7
5664,19
5665,16
5666,17
5667,1
5668,5
5669,3
5670,14
5671,4
5672,15
5673,19
5674,16
5675,3
5676,15
5677,7
5678,8
5679,3
5680,12
5681,10
5682,3
5683,6
5684,2
5685,11
5686,15
5687,7
5688,17
5689,15
5690,13
5691,18
5692,14
5693,16
5694,10
5695,2
5696,6
5697,12
5698,6
5699,12
5700,5
5701,2
5702,7
5703,7
5704,19
5705,8
5706,3
5707,15
5708,12
5709,3
5710,7
5711,10
5712,15
5713,13
5714,6
5715,8
5716,18
5717,12
5718,6
5719,14
5720,6
5721,13
5722,13
5723,11
5724,15
5725,6
5726,8
5727,9
5728,19
5729,14
5730,13
5731,4
5732,14
5733,13
5734,6
5735,13
5736,11
5737,17
5738,19
5739,15
5740,12
5741,19
5742,3
5743,18
5744,3
5745,17
5746,8
5747,9
5748,15
5749,16
5750,15
5751,13
5752,17
5753,8
5754,14
5755,3
5756,19
5757,10
5758,10
5759,10
5760,4
5761,13
5762,13
5763,1
5764,5
5765,4
5766,19
5767,15
5768,19
5769,2
5770,6
5771,1
5772,13
5773,14
5774,15
5775,8
5776,13
5777,12
5778,13
5779,11
5780,3
5781,6
5782,10
5783,9
5784,16
5785,14
5786,4
5787,1
5788,15
5789,13
5790,5
5791,18
5792,12
5793,9
5794,13
5795,14
5796,18
